"Wanted to thank @abby_aguirre for writing such a thoughtful piece and for diving into my pastel cryptic world of hints, Easter eggs, and numerology. We also talked about sexism, equality, and all things Lover. I ate an entire cheese plate by myself. On stands soon-ish. ",73190,11311,2019-08-08 15:07:00,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"My heart’s been borrowed and yours has been blue. All’s well that ends well, to end up with you. 💙 ",167686,26615,2019-08-08 14:08:28,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"WELL SO THIS IS A THING THAT’S HAPPENING. September issue of @voguemagazine and I’m so so so grateful to Anna, Tonne Goodman, Sergio Kletnoy and basically anyone who was like ‘yeah she can be on the Sept issue cover’. What an amazing experience shooting with @inezandvinoodh. ",109173,18598,2019-08-08 13:11:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💕 ,120027,15663,2019-08-07 22:27:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💕 ,152935,19600,2019-08-05 19:21:04,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💕 ,164982,19672,2019-08-03 08:02:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
What if I’m alright right here? ,207792,26702,2019-07-25 21:10:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: 10 @vmas nominations! Vote for @taylorswift13 10 times a day per category at  💞 #VMAs ,0,5380,2019-07-24 17:07:26,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"So excited to show you the deluxe versions of Lover! 

You can get it at @Target in the US or on my website! Cheers!  ",91877,16545,2019-07-23 21:57:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I’ve been the archer
I’ve been the prey
Who could ever leave me darling...
But who could stay?

 ",142001,37318,2019-07-23 21:25:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I’m going live on Instagram tomorrow, July 23 at 5pm ET! I have some stuff I’m reeeeeally excited to tell you about, including some info on this Easter egg right here. 🏹🎯👀⬆️ ",70229,12338,2019-07-22 15:10:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I am a cat now and somehow that was everything #CatsMovie ,180420,39162,2019-07-18 21:16:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Behind the scenes with my 💕YNTCD Taylor Park neighbors 💕
@adaripp @harto @dex_rated @todrick

🎥:  ",44212,5955,2019-07-18 16:12:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Here’s a first look inside #CatsMovie. Trailer FRIDAY! 😺
 ",119743,22224,2019-07-17 16:25:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: Two NEW Lover album bundles are available on @amazon for #PrimeDay ❤️ Available until July 16 at 11:59pm PDT! @amazonmu…,0,2213,2019-07-16 19:38:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"✨🐱✨ Friday
@catsmovie ",78273,11850,2019-07-16 18:56:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Cat lady thirst trap ,210459,30802,2019-07-13 16:25:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Tune in to @PrimeVideo tonight 9pm ET! @amazonmusic #PrimeDay
 ",69486,9845,2019-07-10 15:58:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @halsey: 🦋 @taylorswift13 ,0,71893,2019-06-30 21:01:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @KamalaHarris: The USWNT scored more goals in their first World Cup match against Thailand than the U.S. men’s team scored in the 2010 a…,0,9152,2019-06-29 22:59:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
✌️Friday calmness✌️ ,201117,23755,2019-06-28 15:41:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @amazonmusic: Mark your calendars for the #PrimeDay Concert featuring @taylorswift13, with @DUALIPA, @iambeckyg, &amp; @sza on July 10th onl…",0,3041,2019-06-27 05:21:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Go behind the scenes of the 💗YNTCD Taylor Park💗 with the amazing @HayleyKiyoko @Lavernecox @katyperry @antoni @Karamo @jvn @bobbyberk @harto @DexStar84 @Adaripp @todrick @chesterlockhart @QueenJadeJolie @drewkirsch ,34933,4866,2019-06-26 15:37:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Some of us had champagne on set and it shows 🥂 ,127763,16130,2019-06-18 17:50:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Just like my life, this video was co-executive produced by @todrick 😸 ",110794,16425,2019-06-17 15:22:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Stan/Follow/Support! @rileyknoxx @RuPaul @VancityReynolds @tanfrance @TATIANNANOW @todrick @trinitykbonet @TrinityTheTuck #YNTCDmusicvideo,30305,4312,2019-06-17 13:24:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Stan/Follow/Support @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,42964,6529,2019-06-17 13:24:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
A happy meal 🍔 🍟 💗 ,373993,95200,2019-06-17 12:50:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,48841,9494,2019-06-17 12:38:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The #YNTCDmusicvideo is out! First, I want to say that my co-stars in this video are AMAZING. Please celebrate by supporting their work, following them, and going to see them perform. I’m SO grateful and SO EXCITED I ACTUALLY DO NEED TO CALM DOWN.🍹  ",109585,28668,2019-06-17 12:18:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The #YNTCDmusicvideo premieres in 1 hour 💞 

Premiere watch page:  

@YouTube @youtubemusic ",46000,9153,2019-06-17 11:16:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @TheEllenShow: My friend @TaylorSwift13 asked me to be in her new music video, “You Need To Calm Down.” It premieres tomorrow! Now I nee…",0,9978,2019-06-17 01:03:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Asked a few friends to be in the You Need To Calm Down video 😄 Out tomorrow at 8:15am ET ,130778,26794,2019-06-16 15:01:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Tea time! Monday morning! 💕 ,93634,11193,2019-06-15 22:38:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
We all got crowns 👑 💕 ,122280,18743,2019-06-15 16:56:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Can you just not step on our gowns? 💃 ,103335,13972,2019-06-15 04:21:23,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @Target: We promise that you'll never find another like this! #PreorderLover @taylorswift13's new album - 4 exclusive deluxe versions. O…,0,3440,2019-06-14 17:58:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
A delicious new video comes out Monday morning...💗🎂💗 ,123115,18879,2019-06-14 15:58:47,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Gxgjxkhdkdkydkhdkhfjvjfj 

 ",118763,29431,2019-06-14 04:10:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
There were five posts in the fence. ,83360,12078,2019-06-14 02:55:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Lover, album out August 23. Cover shot by the artistic genius that is @valheria123 💗 Pre-add, pre-save, pre-order (all the pre stuff you feel like doing) Can’t wait for you to hear this.  ",199263,57677,2019-06-13 21:25:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Going live tomorrow on Instagram at 5pm ET 😁 ,115827,18055,2019-06-12 19:46:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @TheEllenShow: .@TaylorSwift13, you make me so proud. #PrideMonth ",0,3743,2019-06-03 17:56:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @onemuslimgal: Because you can want who you want. Boys and Boys. Girls and Girls. #letterToMysenator @taylornation13 @taylorswift13 ,0,879,2019-06-03 17:55:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @PetermanAudrey: Today I wrote to my senator, Ted Cruz, for the first time. Thanks to the awe inspiring words of Taylor Swift and the ex…",0,944,2019-06-03 17:55:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @heartsandhalo: “The most common way people give up their power is by thinking they don’t have any.” 🌈 #lettertomysenator ,0,674,2019-06-03 17:51:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @HayleyGeronimo: It’s way past my bedtime, but I was so moved by Taylor’s letter to her senator that I had to pick up my own pen too!!🖊📃…",0,782,2019-06-03 17:49:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"📷: @ashleyophoto, @jeffkravitz // Getty Entertainment ",74883,10665,2019-06-03 17:38:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"🌈Like a rainbow with all of the colors🌈 

Thank you to everyone who came to Wango Tango! That was FUN 🥳 Ps a huge thank you to @brendonurie for surprising the crowd!!

📸: Rich Fury, Kevin Mazur, Jeff Kravitz, Wes and Alex // Getty Entertainment ",98446,18578,2019-06-02 16:12:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"#lettertomysenator 
 ",124854,33284,2019-06-01 04:08:49,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I love seeing what you’re listening to on your own playlists that you’ve created on @AppleMusic. Keep sharing them with me with the hashtag #PlaylistbyME  ,47931,6615,2019-05-31 18:18:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
😻 ,192047,24504,2019-05-30 03:21:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🧡 au revoir 🧡 ,273335,38539,2019-05-26 12:32:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@heidiklum @TaylorSwift I love you too! Thank you for having me!,4790,674,2019-05-24 12:29:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you @TheGNShow for having me and the band!! It airs tonight. Feeling lucky that I got to be on with @sophiet, Michael Fassbender, @jes_chastain and James McAvoy - They were all so sweet, now I want to just walk around yelling GO SEE DARK PHOENIX.
📸: So Television / BBC ",59881,7935,2019-05-24 12:21:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I made a #PlaylistbyME! of songs I’m loving right now- check it out and make your own on @applemusic  ,52704,8782,2019-05-24 05:58:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Had the best time performing with @brendonurie on @nbcthevoice finale - thank you to the fans there for being so welcoming! And a huge congratulations to @MaelynMusic!! Meeting you made my day 🥰

📸: Trae Patton / NBC ",68878,9668,2019-05-22 21:17:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I know I never think before I jump... ,160026,24397,2019-05-09 20:04:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @EW: .@TaylorSwift13 divulges the secrets to her album Easter eggs ,0,4475,2019-05-09 16:51:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you for such a wonderful experience @EW - I loved getting to talk with @AlexJSuskind (yep I said it, I did an actual interview with a human journalist!! 🎉) Wanted to rep as many things/people I love on the jacket 💗 and more in the interview.  ",69132,13426,2019-05-09 16:43:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @amazonmusic: .@taylorswift13's ME! continues to CRUSH records on Amazon Music! 
Most first day streams ✔️
Most first day on-demand voic…",0,3171,2019-05-03 16:45:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
THIS WAS THE MAXIMUM AMOUNT OF FUN POSSIBLE. And for the first time ever I’m releasing the live rehearsal audio from this performance on vinyl and CD from @BBMAs on my site. Thank you to every performer up there with us tonight!!! 💗💗💗💗💗 ,140448,25826,2019-05-02 03:16:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @BuzzFeed: Taylor Swift And Brendon Urie's Billboard Music Awards Performance Is The Most Fun Thing I've Ever Seen ,0,3455,2019-05-02 02:56:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: Never before heard LIVE Rehearsal ME! Audio on CD + Vinyl are available only on the merch store until tomorrow!!! ✨🌈💕  …,0,2029,2019-05-02 00:40:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’m trying to give them a normal upbringing but when the little ones and I ran into the flawless @PaulaAbdul on the way to red carpet we STRAIGHT UP had to get a pic. ,90931,11008,2019-05-01 22:16:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Omg spelling is fun but especially in this lyric video cause we also have GLITTER:  ,46442,7532,2019-05-01 21:05:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Ah, French... the language of love. A new video is out on @youtube going behind the scenes of THAT scene:  ",46812,7453,2019-05-01 19:36:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wednesday:
9:30AM PT / 12:30PM ET / 5:30PM GMT  ",42972,6963,2019-05-01 05:28:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Brendon and I shot our @Spotify vertical video at rehearsals in Vegas to give you a sneak peak of our @BBMAs performance 😀
 ",90529,15167,2019-05-01 02:58:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"You. Are. The. Best. 😻  #taylurking #fromMEtoYOU 
 ",25701,2552,2019-05-01 01:54:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"LOVE 💗💗💗💗💗 #taylurking #fromMEtoYOU 
 ",23820,2236,2019-05-01 01:41:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"YOU ARE MAKING MY DAY! #taylurking #fromMEtoYOU 
 ",23413,2402,2019-05-01 01:17:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I LOVE YOU GUYS 💗 #taylurking #fromMEtoYOU
 ",32487,3316,2019-05-01 01:00:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @taylornation13: WE all want ME! 

1. Gift the song to ONE friend on iTunes
2. Post a selfie here holding up your gift receipt using #fr…",0,2651,2019-05-01 00:14:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Tonight we lurk on twitter. 👀,147312,16920,2019-05-01 00:09:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @taylornation13: Which one is your favorite?? These are available until May 2 🌺 

Shop at  ",0,2189,2019-04-30 21:16:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The first time I met Benji. 😻Check out the behind the scenes video on @YouTube. ,40277,6460,2019-04-30 17:22:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @AppleMusic: IT'S ALL HAPPENING. @taylorswift13's ME! featuring @brendonurie of @PanicAtTheDisco is here. 
Listen now: ",0,4403,2019-04-28 23:58:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"This is AWESOME 🌸 @youtubemusic @YouTube 
 ",61143,8459,2019-04-28 23:15:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"SO. COOL. 😻@amazonmusic #alexaplay ME! 
 ",58052,7966,2019-04-28 23:10:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you @Spotify 💗
 ",58472,7741,2019-04-28 23:06:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Because of you guys, this video broke the @vevo record and WE ARE NOT CALM. ",106665,16833,2019-04-28 21:04:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"💕💗 A huge thank you to the incredible dancers for making the video so magical and for keeping the secret for so long!!💕💗

 ",98153,13178,2019-04-27 18:15:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @selenagomez: So proud @taylorswift13 ,0,19566,2019-04-27 01:56:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @blakelively: When I die, please bury me here...    ❤️🧡💛💚💙💜💖💜💙💚💛🧡❤️
",0,5914,2019-04-27 01:55:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @Camila_Cabello: I am HERE for this new era, and I am HERE for TS7 and I am HERE for this song and video and Meredith, Olivia, and Benja…",0,15232,2019-04-27 01:55:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: The vertical loop of “ME!” on @Spotify was just updated 💞 Check back today and throughout the week to find some more 😉…,0,3261,2019-04-27 00:59:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Think about the place where you first met ME! #MEmusicvideo 
 ",144648,26554,2019-04-27 00:32:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"So... the new album title is actually revealed somewhere in the video AND so is the title of the second single, but I haven’t seen people finding them yet...
🕵️‍♂️🕵️‍♀️ #MEmusicvideo

",113016,21418,2019-04-26 23:16:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This is Benjamin Button. He’s a good boy.  ,148108,26641,2019-04-26 22:27:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This is how he prefers to travel. ,216159,36348,2019-04-26 19:32:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @pandoramusic: The wait is over! @taylorswift13’s brand new single “ME!” featuring @brendonurie has arrived. Listen now: ,0,3032,2019-04-26 18:28:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @amazonmusic: “ME!"" FOR YOU. NEW @taylorswift13 music DROPS NOW, featuring @brendonurie of @PanicAtTheDisco! #AskAlexa “Play the new Tay…",0,1989,2019-04-26 18:26:55,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @AppleMusic: We ❤️you @taylorswift13.
Listen to ME! featuring @brendonurie of @PanicAtTheDisco:  ",0,3755,2019-04-26 18:26:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @Spotify: It's all about ME! 
@TaylorSwift13’s new track feat. @brendonurie of Panic! At The Disco is streaming now. 
",0,4278,2019-04-26 18:26:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @youtubemusic: .@taylorswift13 has returned. Play ME! (feat. @brendonurie of @PanicAtTheDisco) now on YouTube Music → ,0,3752,2019-04-26 18:25:49,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
And then there were three… ,208768,36118,2019-04-26 14:30:31,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @KeithUrban: .@taylorswift13.... HELL YESSSSS!
You rise up- you do it ALL THE TIME!  CONGRATS!!!!!!!!! - KU",0,4170,2019-04-26 14:25:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@dixiechicks Chicks stans never unstan.,15540,3199,2019-04-26 05:13:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @zainubamir: @taylorswift13 I just wanna say real quick thank you!! this song is exactly what I needed and honestly makes me feel so hap…,0,2219,2019-04-26 05:10:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @DaniMaguina: OUR REACTION GJSBFKWJSIQ WE CANT KEEP OUR CHILL EVER @kaileeheller @taylorswift13 #TaylorSwiftTonight ,0,1120,2019-04-26 05:07:49,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @ginaswift13: Hey kids! Spelling is fun! 
@taylorswift13 @taylornation13 #MeOutNow #TaylorSwiftTONIGHT #taylorswift ",0,4587,2019-04-26 04:57:59,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @brendonurie: Wait. This really happened?! Like for real?!?! Well I can’t begin to describe how incredible it has been to work on this s…,0,12165,2019-04-26 04:54:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
ME! Out now! Made this song with @brendonurie and @iamjoellittle. Dave Meyers and I co-directed the video. And everyone knows you can’t spell awesome without DAVIDBRENDONJOEL. Oh wait...  ,159596,47255,2019-04-26 04:12:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: PREMIERING NOW: ,0,13186,2019-04-26 04:04:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"On @YouTube answering questions. Send help. 

 ",80919,14205,2019-04-26 02:47:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In other news, the VIDEO will be out too and I can’t wait to watch live with you (and answer some questions) as it premieres on @YouTube 🎥😺  ",112781,34785,2019-04-26 01:25:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🦋 ,203971,41236,2019-04-25 22:47:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
ME! by the one and only @valheria123 💗💗💗💗💗💗💗💗💗💗💗💗💗 ,146480,30562,2019-04-25 21:36:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"So... @kelsmontagueart helped me pull off the best surprise clue reveal today in Nashville! Thank you to everyone who showed up, I’ve never been more proud of your FBI level detective skills. Next clue: I’ll be joining the magnificent @robinroberts for a chat tonight on ABC 💕 ",125053,29856,2019-04-25 18:44:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,149543,25450,2019-04-24 14:07:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
It’s TIME. #time100 ,229355,47691,2019-04-23 22:15:00,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,135980,22440,2019-04-22 13:30:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,144331,23943,2019-04-21 14:56:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,145392,22721,2019-04-20 16:44:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,129062,21539,2019-04-19 16:10:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,139228,22965,2019-04-18 19:37:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Well this is AWESOME. Thank you @TIME 💗 Thank you Pari Dukovic and thank you for your unbelievably kind words @ShawnMendes (I had no idea you were writing this and just found out when I saw this!!) ,154705,31565,2019-04-17 16:37:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,151497,26849,2019-04-16 19:54:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,184765,38365,2019-04-16 02:05:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,179062,36731,2019-04-15 12:31:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,187291,37311,2019-04-14 18:32:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
4.26 ,230584,50134,2019-04-13 15:44:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@halsey @ELLEmagazine Grinning and blushing over here. Thank you so much for reading it!! 💗,48852,7460,2019-02-28 18:48:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Out now.  ,130280,28571,2018-12-31 08:05:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"“All Too Well” was never a single, and it always blows my mind that it is consistently one of the loudest songs the crowd sings when I play it. Moments like this defined the Reputation Stadium Tour for me, and I can’t wait for you to see it in full starting at 12:01 AM 12/31 PST ",208483,45101,2018-12-29 17:53:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Netflix marketing team: So for the poster, we were thinking-

Me: CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTER ",235709,44076,2018-12-18 18:39:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Thanks so much for all the birthday wishes! Today I finally get to show you something we’ve been working on for a while... the trailer for the Reputation Stadium Tour! The entire concert film will premiere on @Netflix at 12:01AM PT December 31. ,200939,54940,2018-12-13 13:19:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Angels 😇 
@RobbieWilliams
",73572,11784,2018-06-24 23:47:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @Variety: Taylor Swift Dazzles on Opening Night of 'Reputation' Tour @taylorswfit13 ,0,4431,2018-05-12 23:31:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @RollingStone: Taylor Swift kicked off her 'Reputation' tour last night in Arizona. Rob Sheffield on why this trek is her finest yet htt…,0,4784,2018-05-12 23:28:23,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @mercnews: Review: Taylor Swift delivers near-perfect pop show in Bay Area  ,0,3102,2018-05-12 23:23:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @charli_xcx: 💕CHARLI💕CAMILA💕TAYLOR💕 SEE U 2NIGHT SANTA CLARA !!!!!! ,0,9065,2018-05-11 22:45:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @Camila_Cabello: ALSO ""10 SONGS FROM PAST ALBUMS"" MY HEAD IS SPINNING?!! WILL A HEY STEPHEN, OR CHANGE BE THROWN IN? ENCHANTED?! LONG LI…",0,16552,2018-05-05 18:51:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @Camila_Cabello: THERE’S FOUR DAYS TILL THE REPUTATION TOUR HOLD MY WIG,0,16158,2018-05-05 18:51:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Vertical video for #Delicate out now. Only on @Spotify ✨  ,91304,20383,2018-03-30 05:07:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
New video for #Delicate at midnight EST tonight. Only on @spotify  ✨ ,89096,17603,2018-03-29 13:02:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I know that it’s delicate... ,90443,28097,2018-03-12 01:40:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! ✨💃✨ ,76619,16755,2018-03-11 23:34:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
✨✨✨✨✨✨✨✨✨✨✨✨✨ ,107946,25919,2018-03-05 13:16:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the #reputationStadiumTour!!! ,160030,38255,2018-03-01 22:44:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Songs I’m loving right now 🎶
",79641,15944,2018-02-05 22:24:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#EndGameMusicVideo out now. @edsheeran @1future ,76411,25987,2018-01-12 05:02:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Tonight at midnight eastern. #EndGameMusicVideo
@1future @edsheeran ",120401,35711,2018-01-11 13:10:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: #TheSwiftLife is now available for Android! Get it on Google Play now:  ,0,6559,2017-12-24 00:07:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @AppStore: .@taylorswift13's first app has arrived—and it’s only on the App Store. (Early reviews are in: Meredith and Olivia give it tw…,0,3688,2017-12-16 22:03:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
